"X_key";"date";"session";"Longitude";"Latitude";"accuracy";"project";"FirstResPLv2Score";"IdentifStatus";"scName";"glc19SpId"
10042905676;1.536577e+12;"32eea228-e494-4ee2-9fe1-a95464156fdd";6.211767;45.83811;19.245;"weurope";0.9944501;2;"Carpinus betulus L.";30186
10039595990;1.534086e+12;"8dcb9035-10e7-43ac-bc7e-facd8a360799";0.4100478;42.79382;10;"weurope";0.9935584;2;"Sorbus aucuparia L.";30225
10042706512;1.536438e+12;"f4d9f77c-c32e-4cf0-9fb5-50ef0c515ac0";4.159167;43.85194;-1;"weurope";0.9896401;2;"Heliotropium europaeum L.";30307
10040549558;1.534754e+12;"8b6734a7-c205-4307-b55f-4200f12b6ea7";-1.389869;46.18728;10;"weurope";0.9942261;2;"Alcea rosea L.";30101
10039551810;1.534071e+12;"2f3d752d-56bd-4ab2-a1aa-94c32c463b92";-0.4152828;48.55763;10;"weurope";0.99228698015213;2;"Hibiscus syriacus L.";30925
10038081220;1.532891e+12;"e4b6dcdd-72e4-4fb6-b558-0222e550f2a8";4.721634;45.67059;16;"weurope";0.9922244;2;"Plantago lanceolata L.";30055
10020837895;1.507901e+12;"f14c7d50-9707-4cd1-af22-e8ad8e53d15a";-2.051465;48.44296;15.489;"weurope";0.999841868877411;2;"Liriodendron tulipifera L.";31071
10015247909;1.497779e+12;"8a52c1fa-2333-4630-8afa-94638cdef633";0.8717012;44.81176;12;"weurope";0.994243;2;"Acanthus mollis L.";29989
10037449364;1.532429e+12;"198f824a-785d-45d8-8527-76b7290082ab";6.810761;43.52324;10;"useful";0.9993369;2;"Saponaria officinalis L.";30048
10038547069;1.533287e+12;"445c9245-f292-49ea-8ef7-6fd8016a92fd";5.012194;44.60302;13;"weurope";0.9856462;2;"Nigella damascena L.";31228
10014453775;1.495895e+12;"b71050f4-1d19-427b-bbb3-91260ba6564b";2.452878;48.70945;5.5;"weurope";0.997666001319885;2;"Borago officinalis L.";30723
10015006746;1.497463e+12;"170f19ff-a148-4bac-9893-817e83cceb18";3.210103;50.66054;23.327;"useful";0.990385830402374;2;"Robinia pseudoacacia L.";30248
10034991902;1530616075008;"7337e3d1-486a-4d65-9bb3-63a19e3b168a";2.0330555439;42.4972229004;-1;"weurope";0.997649192810059;2;"Borago officinalis L.";30723
10024877011;1.523722e+12;"423e33c3-6614-4914-a660-5f2bc6f6614e";5.378939;43.25307;16.555;"weurope";0.9867464;2;"Fuchsia magellanica Lam.";31537
10029415827;1.527188e+12;"42323e1e-0523-478f-bd61-226fa954233f";2.184815;48.68591;19.386;"useful";0.99311637878418;2;"Lactuca serriola L.";30489
10034604479;1.530355e+12;"135ad26e-6d2c-4878-ba64-88058dd4a731";6.483931;43.83521;18.204;"weurope";0.9977577;2;"Cotinus coggygria Scop.";31385
10038784364;1.533471e+12;"6fd3c36b-ff6c-4947-b6a5-d19f54605472";7.396883;47.68316;10;"weurope";0.995960056781769;2;"Ricinus communis L.";31089
10026456951;1.525193e+12;"8f872294-3669-42f9-8efc-3ddcebc53b5f";1.258058;49.3524;10;"weurope";0.983603000640869;2;"Alliaria petiolata (M.Bieb.) Cavara & Grande";32363
10026643551;1.52536e+12;"67735ed3-fca4-4052-a00f-894d0a226864";-0.5646496;45.81887;10;"useful";0.980539;2;"Fagus sylvatica L.";30184
10020284987;1.506594e+12;"dd77772c-5450-44de-855b-f5b42cc9378f";6.231945;45.89305;-1;"weurope";0.9922651;2;"Helianthus annuus L.";31115
10039054606;1.533665e+12;"47e95f0a-957b-40ee-8add-0ca3994c1d5d";-1.84904;47.33635;10;"weurope";0.992835998535156;2;"Hedera helix L.";29980
10039623724;1.534094e+12;"f7003956-8f13-4106-960b-aaa71f4b2da9";2.328991;48.73987;14.021;"useful";0.992948710918426;2;"Fatsia japonica (Thunb.) Decne. & Planch.";33042
10033945521;1.529854e+12;"28bfa120-6c68-40c6-bf00-0f53a855092e";5.765589;45.21211;17.115;"weurope";0.9996611;2;"Trachelospermum jasminoides (Lindl.) Lem.";34200
10012664746;1.494526e+12;"60900e6e-f8c1-40b2-a19b-5e4cc47b77ee";4.857315;45.77232;17.601;"weurope";0.9981715;2;"Silene vulgaris (Moench) Garcke";30229
10017902259;1.502181e+12;"7940c600-303a-4461-8456-3c21677a500b";2.426414;48.81183;18.207;"weurope";0.999326527118683;2;"Salvia microphylla Kunth";30914
10019092658;1.504101e+12;"ba15a9f5-d91a-4a79-b121-2e7a1cd7a988";4.321775;48.95352;23.119;"weurope";0.981827914714813;2;"Viburnum tinus L.";30415
10038039136;1.532879e+12;"29c94f55-c198-47ec-ba81-6964a557caf5";5.776187;43.20296;14.132;"weurope";0.9915566;2;"Magnolia grandiflora L.";30752
10010595019;1.490552e+12;"d5703b59-fa2c-4bc7-9658-980111d0149f";4.587256;45.70914;20;"weurope";0.9970786;2;"Berberis aquifolium Pursh";31186
10026262392;1.525078e+12;"e8e88a49-0186-40a3-84bd-8fccbcf1291a";4.349615;43.84284;12.13;"useful";0.9827064;2;"Stachys byzantina K.Koch";32043
10034614445;1.53036e+12;"46a7b841-2ee7-41d1-8147-3b1905f70bc2";-0.3479607;47.63375;-1;"weurope";0.997757315635681;2;"Buddleja davidii Franch.";30084
10015570332;1.498244e+12;"6c0cbb8d-2ea2-4ed3-a88f-e691b8d829de";6.68995;43.34283;17.882;"weurope";0.9985757;2;"Nerium oleander L.";30683
10030746643;1.527962e+12;"210d15c7-19f0-4631-823e-80ae6ac8bb75";5.056298;47.29412;14.558;"useful";0.988963305950165;2;"Magnolia grandiflora L.";30752
10029871325;1.527437e+12;"649ec9bc-7ff3-4666-9024-ad08aad9bb36";4.041637;43.80719;10;"useful";0.9978708;2;"Punica granatum L.";31174
10034737737;1.530442e+12;"3bb9a8d0-72fb-409d-b0f2-65bc429b39ff";-1.317475;47.34297;-1;"weurope";0.991808712482452;2;"Solanum dulcamara L.";30425
10036983909;1.532108e+12;"89598c32-ee7d-4b03-8d8b-9af5f647ffe7";4.883286;44.16732;13.481;"useful";0.9925133;2;"Rosa chinensis Jacq.";33900
10030968381;1.528045e+12;"bcbac5b8-54f3-4c4c-8377-da1db9d35edd";6.774167;45.45083;-1;"weurope";0.9819215;2;"Caltha palustris L.";30363
10039153863;1.533749e+12;"dcda0b99-a7d7-4e7e-a938-6c7438c9dd53";-0.7809066;47.68695;14.025;"weurope";0.980739712715149;2;"Daucus carota L.";31218
10019971297;1.505925e+12;"06ba4540-530a-4e36-ab54-fd7f80acf8ce";-1.089881;43.96961;16;"useful";0.9826805;2;"Ceratostigma plumbaginoides Bunge";32702
10041134127;1.535204e+12;"6e7e9bc8-d2b4-4ed7-a025-417a534054bd";6.512547;46.40249;10;"weurope";0.9991851;2;"Lagerstroemia indica L.";31347
10039674388;1.534147e+12;"80c27d16-4ed1-415c-9bd4-743386334941";1.754695;44.15168;13.109;"weurope";0.9800199;2;"Hibiscus syriacus L.";30925
10027513037;1.525967e+12;"94125f77-2113-437d-bdd3-5feb5e452aea";-0.5802753;47.46756;16;"weurope";0.986874103546143;2;"Viburnum opulus L.";30634
10037448224;1.532428e+12;"ab438b88-5ed2-462c-a043-1379264e7a2f";2.305391;48.75791;10;"weurope";0.997149646282196;2;"Datura stramonium L.";30905
10018684013;1.503397e+12;"ce88a103-3689-41a5-a649-a3275feffe2f";-0.9151358;43.44793;3;"weurope";0.9977657;2;"Lagerstroemia indica L.";31347
10043636106;1.537174e+12;"f2d2812e-f82f-4d58-93cc-3617597dedf5";2.724795;50.76567;10;"weurope";0.997203528881073;2;"Senecio vulgaris L.";29981
10038679267;1.533394e+12;"6382393f-e63d-48f5-92dd-8b92bb3fa75d";3.146477;48.50419;18.45;"weurope";0.983927249908447;2;"Plantago major L.";30054
10041405858;1.535379e+12;"ce2aa7a1-1f6c-4344-8b28-1af3478a40d7";-2.951412;47.64084;10.798;"weurope";0.988791465759277;2;"Plumbago auriculata Lam.";30898
10032320710;1.528818e+12;"c7a7d4a5-a0e5-4d7c-8420-58a9b453ad8b";3.820722;43.62233;10;"weurope";0.9817611;2;"Acanthus mollis L.";29989
10040835146;1.534957e+12;"d3975665-0281-43b7-8570-3704470b22f5";1.298614;45.8963;16.837;"useful";0.9941373;2;"Hibiscus syriacus L.";30925
10032014187;1.528641e+12;"6216bc08-0f13-4076-8d75-0968203dcb57";1.287965;45.74026;16;"weurope";0.9986925;2;"Euphorbia lathyris L.";29979
10019134028;1.504184e+12;"177bf7cd-d7c0-4b3c-b1e7-748edb71e352";5.514663;43.42078;16;"weurope";0.9967982;2;"Arbutus unedo L.";30105
10036197951;1.531513e+12;"56017511-d572-45ca-83c8-64fd630f6013";6.603426;45.79595;-1;"weurope";0.9840477;2;"Gentiana purpurea L.";31691
10039617384;1.534092e+12;"9b2dab36-96a1-4f67-81a9-f174027837d6";4.619475;44.71476;13.283;"weurope";0.9880909;2;"Cephalaria leucantha (L.) Schrad. ex Roem. & Schult.";32694
10041301162;1.535298e+12;"beee8e7b-b037-4e88-be33-07b7a4cabde5";1.60381;48.41228;15.507;"useful";0.990254580974579;2;"Juglans regia L.";30750
10019153226;1.504209e+12;"b0df2f95-ffad-44d7-89d6-089cb4c64926";2.382041;48.83651;18.378;"weurope";0.982917010784149;2;"Lythrum salicaria L.";30687
10023772713;1.520878e+12;"9d9c0e3d-710f-4168-80e1-fd1d9380da7b";2.291312;49.06617;13.042;"weurope";0.99056339263916;2;"Ilex aquifolium L.";29978
10030067696;1.527537e+12;"4070e99a-ae89-40d1-8d59-f1ab4d6dca85";1.137929;46.08814;20.4;"useful";0.9860417;2;"Philadelphus coronarius L.";30523
10033009911;1.529247e+12;"efdd7bfe-d808-4890-b8ca-1d3c31dfcfeb";5.473143;43.49591;10;"useful";0.9864227;2;"Rosa chinensis Jacq.";33900
10014735717;1.497165e+12;"2920d41c-7000-4e98-9202-af91da01fc06";1.215833;45.81;-1;"useful";0.9850151;2;"Cotinus coggygria Scop.";31385
10020879683;1.507991e+12;"78947b2d-2e85-4404-9460-cb26085a7755";-1.579444;46.40861;-1;"weurope";0.994091;2;"Salvia microphylla Kunth";30914
10029969493;1527499342205;"a670577c-a547-49d4-93f0-36d6e79ac529";8.72016;42.393006;10;"useful";0.998284697532654;2;"Cistus monspeliensis L.";30844
10019256797;1.504431e+12;"f6bb2743-901b-4e2f-9174-783dab574b31";3.805605;43.44936;19.548;"useful";0.9996583;2;"Callistemon citrinus (Curtis) Skeels";32594
10010323991;1.489608e+12;"7c8363bc-4abd-4281-91ca-cd0f5543c3f2";1.936259;44.00995;16;"weurope";0.9800936;2;"Fritillaria meleagris L.";31657
10018206799;1.50264e+12;"636b9feb-5eec-447c-9eca-c9008a3f7df7";-0.9431102;47.06066;24;"weurope";0.986395359039307;2;"Urtica dioica L.";29976
10021819720;1.510499e+12;"9e565ca6-85cd-4fad-9e45-eb77d6eaf1fc";0.3846192;46.48541;24;"useful";0.9934092;2;"Betula pendula Roth";29973
10020825328;1.507877e+12;"645fdc24-f834-443d-ba84-01c902484857";4.78028;45.67862;18;"weurope";0.9870116;2;"Ceratostigma plumbaginoides Bunge";32702
10029763967;1.527413e+12;"18b183d5-8e56-40fe-a795-2433414058f1";1.334321;43.60981;16.465;"weurope";0.9960781;2;"Callistemon citrinus (Curtis) Skeels";32594
10029344252;1.527157e+12;"4c0e1e83-c574-49ca-b834-366f878d5a51";1.064537;47.79401;10.923;"weurope";0.994906067848206;2;"Centranthus ruber (L.) DC.";30849
10036801328;1.531977e+12;"e47a3000-cdcb-478a-98f4-6dfc3a8330fd";-3.870935;48.31418;10;"weurope";0.996085524559021;2;"Fagopyrum esculentum Moench";31063
10016211238;1.499198e+12;"ea2958ae-c653-436f-92cc-bbb89308b4f4";2.358443;48.78559;20;"weurope";0.992012679576874;2;"Stellaria media (L.) Vill.";30040
10039213525;1.533814e+12;"2a61be11-c859-4394-afc6-79bd4ded1610";2.72029;43.97475;11.942;"weurope";0.9919947;2;"Mirabilis jalapa L.";30494
10036391376;1.531655e+12;"beac9692-40af-4a20-9d92-8f0ef5965e40";1.694307;46.81405;13.617;"weurope";0.988454520702362;2;"Geranium robertianum L.";30003
10024062751;1.521983e+12;"b65d4636-593c-464f-981e-8624b46d8aac";2.504242;51.06908;11.739;"weurope";0.982623875141144;2;"Verbascum thapsus L.";29982
10031628425;1.528452e+12;"fb7c22ce-b0a5-4c69-90b2-f7b979f308ac";-1.715489;49.3463;10;"weurope";0.984689831733704;2;"Phacelia tanacetifolia Benth.";30433
10039913719;1.534329e+12;"9e970c0b-0b5c-47db-8d86-ee3acbfdac27";3.703938;45.33081;10;"weurope";0.9974834;2;"Succisa pratensis Moench";30221
10018630571;1.503302e+12;"ac00dd32-78c5-40ad-b9b0-babd1f134251";2.685288;49.98987;14;"weurope";0.995379626750946;2;"Phacelia tanacetifolia Benth.";30433
10024719823;1.52345e+12;"2743532f-e518-4009-a691-741bfd7bd9b2";0.5305466;49.2849;14.077;"useful";0.995237350463867;2;"Laurus nobilis L.";30295
10018253003;1.502709e+12;"bd35dcc0-4dc7-4fd0-bd15-11af2259d0a5";-3.813704;47.81682;20;"weurope";0.999578177928925;2;"Hibiscus syriacus L.";30925
10018338427;1.502816e+12;"93211e58-9396-417e-b9bf-b4a0eaea0eee";-0.3588202;44.65367;-1;"useful";0.9885606;2;"Magnolia grandiflora L.";30752
10024932147;1.523794e+12;"c070a910-e95b-41f6-99c6-5414e6ae6f93";0.0820288;45.65506;10;"weurope";0.9870311;2;"Bellis perennis L.";30509
10030967211;1.528045e+12;"c7a841db-f69f-4a3c-9532-c0212ebf3067";6.645555;48.01305;-1;"useful";0.990437209606171;2;"Liriodendron tulipifera L.";31071
10031901412;1.52861e+12;"94eed8a8-94f9-44c7-bd12-8fafef3bd3c8";6.181713;49.09581;15.624;"weurope";0.992129981517792;2;"Ocimum basilicum L.";31747
10034794867;1.530461e+12;"87294608-1592-47bf-83bd-32033eaf207e";-0.2955556;47.53167;-1;"weurope";0.995534718036652;2;"Origanum vulgare L.";30781
10016688423;1.500025e+12;"6f4a7f39-abd6-4082-a70d-ce40904967b1";-2.290291;47.67281;20;"weurope";0.99951446056366;2;"Nigella damascena L.";31228
10017740994;1.501941e+12;"86473a48-d1ba-4d89-9fe8-8204f5fbc6ef";-3.800274;48.15386;10;"weurope";0.997829258441925;2;"Acer palmatum Thunb.";31966
10010039427;1.488028e+12;"12bc56a4-1241-48f4-b31f-23f33f500698";6.972571;43.62315;6;"weurope";0.9982718;2;"Olea europaea L.";29985
10026585592;1.525338e+12;"32d82990-868f-44b2-acd7-de30f11b3efb";-1.089824;45.67222;12.84;"weurope";0.9963835;2;"Convallaria majalis L.";31010
10029228922;1.527076e+12;"981ff703-c2c9-433d-abe8-d421da3ae018";-0.4615319;47.65427;21.21;"useful";0.987275004386902;2;"Eschscholzia californica Cham.";31123
10024961359;1.523806e+12;"66a7f5f0-eeb0-4d79-b6d3-06d00d93b897";0.7195634;44.2313;21.497;"useful";0.9904634;2;"Buglossoides purpurocaerulea (L.) I.M.Johnst.";31892
10030743157;1.527961e+12;"ae14a467-66f5-41ff-a1b2-a9d2dc07ab4f";2.685717;48.52158;16.1;"weurope";0.990182757377624;2;"Lavandula angustifolia Mill.";30442
10039326020;1.533909e+12;"8111cb12-87b8-49c2-b877-c902de010e2d";1.651681;50.87909;11.529;"weurope";0.992007076740265;2;"Eupatorium cannabinum L.";30830
10041520923;1.535471e+12;"c4f33688-fae8-4f33-afb9-94116692460d";5.723129;46.82703;13.927;"weurope";0.991967082023621;2;"Physalis alkekengi L.";30928
10024049123;1.52198e+12;"c092ebb0-c999-469e-b1bf-7e558eac7e8f";2.113459;48.93353;10.33;"weurope";0.995618343353272;2;"Ruscus aculeatus L.";30185
10017787521;1.502014e+12;"f99cbe44-719e-4083-ae3f-79ed8d59b4b3";1.840897;48.98299;8;"weurope";0.991027653217316;2;"Phlomis fruticosa L.";31097
10039531955;1.534064e+12;"f8f71b98-1561-4e2d-9310-5bbbb83cae19";5.599179;46.15481;10;"weurope";0.9963025;2;"Lysimachia vulgaris L.";30688
10031815250;1.528556e+12;"10f2356b-87d8-46f0-8d4d-3ca8a94e4874";4.731334;43.75757;13.014;"weurope";0.9996444;2;"Rhaponticum coniferum (L.) Greuter";30626
10044325519;1.537785e+12;"c3fefd92-77db-440c-bc65-9f91807b8218";-0.8389671;43.65251;23.3;"weurope";0.991293;2;"Phytolacca americana L.";30123
10026787321;1.525515e+12;"82b029cd-d29e-4ddd-ae41-c77922f8c702";-0.5036194;44.90811;14.375;"useful";0.9808099;2;"Hesperis matronalis L.";32068
10028706583;1.526812e+12;"47ec1998-c0c9-45ca-b442-afffaefad789";2.802025;43.27693;11.308;"weurope";0.9930246;2;"Celtis australis L.";30406
10041073137;1.535145e+12;"bbf58ce3-f876-4b7b-a1ab-63a32868d0ba";6.79009;45.54631;15;"weurope";0.9959318;2;"Campanula barbata L.";31442
10016749457;1.499501e+12;"820c33d8-fd47-4e1e-87c6-225052e7ffdb";3.153889;45.59417;-1;"weurope";0.9950312;2;"Ficus carica L.";30500
10012763643;1.49469e+12;"ef9fcb58-bb12-4225-b771-931b1c12a9e9";2.379811;48.78499;17.558;"weurope";0.988592743873596;2;"Geranium robertianum L.";30003
10030987804;1.52805e+12;"4aaeaed0-e405-44b6-b6f1-caa7910f9a01";7.528167;48.01962;15.368;"weurope";0.981172740459442;2;"Plantago lanceolata L.";30055
10014467584;1.496839e+12;"e1477e68-d6eb-4979-ac01-7e4d151718a4";-1.329493;43.7024;14;"weurope";0.9973491;2;"Punica granatum L.";31174
10023127121;1.517672e+12;"92fd5abc-bd62-4fa9-8258-58d3e40e4102";4.716542;46.78417;6;"weurope";0.985778033733368;2;"Helleborus foetidus L.";30026
10033772363;1.529769e+12;"a18191fa-fa61-44ab-93c3-54d8eb9ced9e";2.790938;43.18063;12;"weurope";0.9964188;2;"Saponaria officinalis L.";30048
10030931093;1.528039e+12;"72cdc940-5663-48d7-addb-a37731a23b7f";-3.379648;47.71379;11.464;"weurope";0.986959636211395;2;"Lactuca serriola L.";30489
10043520195;1.537101e+12;"51bcbc9d-225b-4019-b15c-d4f43a16e269";2.378839;48.91839;14.492;"weurope";0.989759624004364;2;"Chenopodium album L.";30354
1.0034e+10;1.52987e+12;"4bca9700-b49b-4833-b77c-522854d63a2a";-0.6707819;46.19483;12.715;"weurope";0.9997282;2;"Aucuba japonica Thunb.";32516
10038331737;1.533107e+12;"03e2f158-0766-487e-b9cb-b0d15dca30c3";2.323405;46.08778;23.011;"weurope";0.9815323;2;"Clematis vitalba L.";30025
10016708752;1.500047e+12;"b57c6786-8de2-4209-8aad-4f914608206f";2.100645;49.05097;-1;"weurope";0.992354571819305;2;"Hypericum calycinum L.";31578
10025299336;1.524234e+12;"b8d8035e-a3d4-4ab7-ad6d-3ba06f9d457d";-0.5980829;44.73295;12;"weurope";0.9905125;2;"Viburnum opulus L.";30634
10021269213;1.508929e+12;"90c7bcae-15ac-4193-9e93-d45a702e02c5";0.3429364;45.25646;12;"weurope";0.9996936;2;"Eriobotrya japonica (Thunb.) Lindl.";31240
10043848305;1.537366e+12;"05dd4ea1-c20b-456f-adb7-092f60c2e01a";-4.354271;47.79848;13.503;"useful";0.98440009355545;2;"Salvia microphylla Kunth";30914
10013456054;1.495647e+12;"a98c9f6a-56a5-495e-8ddb-6e1939dc446d";-1.951812;48.51002;12.164;"weurope";0.99878740310669;2;"Euphorbia lathyris L.";29979
10031790158;1.528549e+12;"c26294ea-a4de-416d-8b7c-09788e035df8";6.009843;44.78737;12.3;"weurope";0.9935789;2;"Silene vulgaris (Moench) Garcke";30229
10014430382;1.495485e+12;"d2f763b1-b56e-466d-90db-8864c4ddab1a";-1.541667;47.22;-1;"weurope";0.983765006065369;2;"Digitalis purpurea L.";30166
10026202327;1.525017e+12;"74eca9af-7a0f-417c-8523-9d944995d9f6";-0.320171;44.39484;10;"weurope";0.9980965;2;"Convallaria majalis L.";31010
10041377078;1.535363e+12;"e83e5df4-9176-4223-9e65-1338d1c2fc1f";1.930378;47.82405;13.477;"weurope";0.993133842945099;2;"Portulaca oleracea L.";30051
10028361060;1.526574e+12;"ae3e570a-f5f1-41c0-8a54-58656679634e";1.450334;43.59384;24.26;"weurope";0.9818622;2;"Jacobaea maritima (L.) Pelser & Meijden";30697
10041588447;1.53554e+12;"0b742870-cc3c-4a99-bc03-2ee831637776";2.26851;48.88483;-1;"useful";0.98436576128006;2;"Salvia microphylla Kunth";30914
10042525593;1.536319e+12;"15ae4c4b-8d98-4805-b910-4ab356c5f8c6";1.470559;43.56074;10;"weurope";0.9869283;2;"Celtis australis L.";30406
10025729056;1.524645e+12;"fe29ecd2-81f2-4b0a-b958-4a56aa92b3bb";6.405796;44.52131;16.802;"useful";0.9935558;2;"Lathyrus vernus (L.) Bernh.";33336
10017792218;1.502018e+12;"ab604886-0ed8-4828-8e0a-ace2345de452";-1.1808;44.66289;18.447;"useful";0.9989386;2;"Lagerstroemia indica L.";31347
10027292695;1.525807e+12;"17b9da7c-65f4-47f5-8aaf-d79614c7a0b5";3.069722;45.78;-1;"weurope";0.9847937;2;"Thunbergia alata Bojer ex Sims";34181
10025986645;1.524898e+12;"8222378e-4b4d-425b-a113-f824d1bea4f5";0.608164;43.64817;22.494;"weurope";0.9955118;2;"Solanum laxum Spreng.";30424
10011239424;1.492176e+12;"522b669c-a270-4903-9a86-337dec43e554";2.397782;44.22081;6.3;"weurope";0.9996227;2;"Kerria japonica (L.) DC.";31757
10013323026;1.495458e+12;"0bf6e871-6da0-4320-96dc-05d408bf472b";7.119861;43.56693;8;"weurope";0.9974073;2;"Oenothera speciosa Nutt.";33563
10030008017;1.527517e+12;"4e499541-8c86-4e9b-a0a1-23779823da73";2.367968;42.81314;13.735;"weurope";0.987114;2;"Calendula officinalis L.";31292
10031845503;1.528564e+12;"0bc51d75-d1a9-4e20-8312-9fe559dd94ba";2.426389;49.81206;16;"weurope";0.989253997802734;2;"Zantedeschia aethiopica (L.) Spreng.";34332
10010305967;1.489524e+12;"810affe4-56cf-402f-9006-9ed6c10233e0";-4.281584;47.90965;20;"weurope";0.991733372211456;2;"Aloe vera (L.) Burm.f.";32383
10027592997;1.526032e+12;"08fffa48-c773-4ef1-9836-a9ee3f5e8bb5";6.45542;48.17523;23.283;"weurope";0.994089424610138;2;"Chelidonium majus L.";29972
10020912276;1.508062e+12;"e25a872a-60c2-41d1-87ac-e01d457f1492";-3.252639;47.82079;23.457;"weurope";0.997145652770996;2;"Tropaeolum majus L.";34229
10041279186;1.535292e+12;"c411d4bc-cfd7-43ac-88cc-593d450af6fa";1.180316;44.82705;10;"weurope";0.9991488;2;"Lagerstroemia indica L.";31347
10024908625;1.523781e+12;"ccedcb01-15b2-423c-8c47-414101446f89";1.439447;43.43928;10;"weurope";0.9977463;2;"Vicia faba L.";34284
10039531476;1.534064e+12;"4fd7aef2-10d0-440a-a203-d61d31ce1504";4.2643;43.9277;17.248;"weurope";0.9987894;2;"Hibiscus syriacus L.";30925
10036013238;1.531387e+12;"cf594143-ba41-42d1-8092-011833e4b381";6.121357;46.35321;11.616;"weurope";0.9879988;2;"Galeopsis tetrahit L.";30162
10034771961;1.530453e+12;"e4c77125-deb8-47d5-af97-c158a14c4574";5.041548;43.92677;10;"weurope";0.9989315;2;"Nerium oleander L.";30683
10013724979;1.495989e+12;"cc694aa4-3261-4e8e-94eb-d23aa4434393";5.235225;43.68839;11.11331;"weurope";0.9858128;2;"Papaver somniferum L.";31832
10036700051;1.5319e+12;"369847ae-eebe-4c5b-986d-91a878b89af4";1.25882;49.4328;14.944;"weurope";0.994951903820038;2;"Ligustrum vulgare L.";30156
10016100842;1.499019e+12;"f2dab7e3-de7a-4ffb-8e63-98ef227ffcd2";3.988315;44.04032;15;"weurope";0.9986132;2;"Nerium oleander L.";30683
10011393321;1.492421e+12;"e80657ca-575e-43bd-bd62-3dbf74cd6908";6.005619;45.25621;24;"weurope";0.9961618;2;"Petasites albus (L.) Gaertn.";33675
10036223827;1.531557e+12;"f8e09b4a-378c-4b50-ba55-5428e546a444";-1.319287;47.17834;16;"weurope";0.99925422668457;2;"Solanum dulcamara L.";30425
10039798770;1.534243e+12;"b83003c7-7d01-4f37-9e30-81392fed58c1";4.561197;43.82492;11.625;"weurope";0.9897811;2;"Mirabilis jalapa L.";30494
10028770520;1.526826e+12;"66cb840b-2dcd-4705-99ad-eacd05280c6b";-0.4428923;48.77915;23.111;"weurope";0.996726214885712;2;"Digitalis purpurea L.";30166
10041088475;1.535182e+12;"d25a9add-21cc-43b1-a648-478cb53e8e74";1.895289;48.74997;24;"weurope";0.981925487518311;2;"Erigeron canadensis L.";30339
10017429674;1.501415e+12;"e9c8b5f7-16da-4f98-99f8-f1efd041ff0b";-0.6616729;45.78406;12;"weurope";0.9849027;2;"Acanthus mollis L.";29989
10035545335;1.53104e+12;"cb765c64-ad24-448c-a0ec-5b67464f96ff";6.467746;49.08362;4.534874;"weurope";0.988702416419983;2;"Lythrum salicaria L.";30687
10040062283;1.534421e+12;"0de117aa-7e6f-402c-982d-9b53b8544d87";0.4675446;47.26024;16;"weurope";0.983593285083771;2;"Verbena bonariensis L.";30968
10032641833;1.529053e+12;"1c1c7802-4d7b-4afd-b5d6-439dc1b49fa4";-2.133119;47.81655;-1;"weurope";0.987942039966583;2;"Euphorbia peplus L.";30316
10014279017;1.496652e+12;"41d14851-f1de-463b-a837-d02065579c13";2.099972;43.24216;4;"weurope";0.9953623;2;"Melia azedarach L.";31992
10011492142;1.492604e+12;"917b1f37-b2a5-49e1-8d41-8bb6e2dc1ac2";-0.4740976;43.79347;5;"weurope";0.9857456;2;"Serapias lingua L.";30524
10010636652;1.490704e+12;"79ec0c22-5313-402b-b8c9-673121926545";5.872353;45.62996;16;"weurope";0.9844733;2;"Lamium purpureum L.";30488
10026065656;1.524931e+12;"7ceb7e0f-c77f-444b-8645-dd038674c8df";3.131107;47.73539;15.644;"weurope";0.980350315570831;2;"Heracleum sphondylium L.";30330
10019404509;1.504708e+12;"190bf9a5-89ea-456c-a0db-f055a7af6e87";-1.054269;47.05317;17.064;"weurope";0.98951119184494;2;"Asplenium scolopendrium L.";30103
10039727386;1.534175e+12;"0912752a-f7e0-4566-8699-99abfe1f984e";2.432842;42.85967;15.9;"useful";0.9924459;2;"Clematis vitalba L.";30025
10031134804;1.528133e+12;"ad198a88-c5cb-40f6-a4d2-189a81ee0906";2.364281;48.86688;16.766;"useful";0.995505690574646;2;"Cyanus segetum Hill";30346
10018728033;1.503479e+12;"e76b3a80-e82d-4f34-9ce7-b41dd7059d3e";-1.357816;43.95353;24;"weurope";0.9994612;2;"Phytolacca americana L.";30123
10043047808;1.536689e+12;"59c24396-49f9-4bf3-9ee5-3bb082ff0f33";-0.4244461;45.43772;10;"weurope";0.9924433;2;"Datura stramonium L.";30905
10026919616;1.525598e+12;"4254b23e-0e91-4364-8dbf-fcaf0b503674";-0.3115294;44.61636;11.739;"weurope";0.9865994;2;"Sambucus ebulus L.";30548
10041059939;1.535134e+12;"25f8ab2d-0309-4b5d-a22a-0c9ed19e06d8";0.96921;49.29594;23.3;"weurope";0.988568007946014;2;"Fatsia japonica (Thunb.) Decne. & Planch.";33042
10014687808;1.497102e+12;"64f72280-e05e-4e66-bd9e-5c17b053a8b8";4.956083;44.46497;19.46;"weurope";0.9975855;2;"Nerium oleander L.";30683
10017149034;1.500914e+12;"99c6d8e1-efea-4433-98c0-836b2de36ab5";-3.218396;48.86449;-1;"weurope";0.985504746437073;2;"Lagurus ovatus L.";30443
10042209105;1.536004e+12;"9bcce975-6679-44a8-85b5-ca528145c247";6.953969;43.96854;10;"weurope";0.9947397;2;"Carlina acaulis L.";30718
